device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,,App2Car,183.000,14.38,20.0,,25.0,809.0,39.0,0.1221042871475219,-1.0271124839782717,9.526528358459473,9.582515957524745,,-1.0,36.0,1.73,14.0,46.67,,651.655,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.7,492.0,0.0,Gasolina
,,App2Car,184.000,14.38,21.0,,25.0,788.0,33.0,-0.0742202550172805,-1.4413094520568848,10.20887565612793,10.310384267578236,,-1.0,36.0,1.81,14.0,46.67,,628.14,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,185.000,14.38,21.0,,26.0,779.0,28.0,0.0071826050989329,-1.1324573755264282,9.622296333312988,9.68870982243192,,-1.0,36.0,1.79,14.0,46.67,,628.14,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,186.001,14.38,20.0,,26.0,784.0,24.0,-0.1651999205350875,-1.316810965538025,9.682151794433594,9.772683638753463,,-1.0,36.0,1.71,14.0,46.67,,480.48,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,187.001,14.38,21.0,,25.0,801.0,20.0,0.241814374923706,0.9672574996948242,7.383718013763428,7.450728351604973,,-1.0,36.0,1.81,14.0,46.67,,451.205,,,0,Etanol,,,0.0,0.7,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,188.001,14.38,21.0,,25.0,766.0,16.0,-0.0407014302909374,1.6615760326385498,11.152191162109377,11.275365148628094,,-1.0,36.0,1.79,16.0,46.67,,437.71,,,0,Etanol,,,0.0,0.6666666666666666,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,189.004,14.38,21.0,,54.0,1073.0,19.0,-0.2873041927814483,1.6831238269805908,9.612719535827637,9.763187306951654,,7.5,36.0,8.72,16.0,46.67,,437.71,,,0,Etanol,,,0.0,0.6333333333333333,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,190.003,14.38,72.0,,75.0,1223.0,24.0,0.2154781520366668,1.5897499322891235,9.205705642700195,9.344450334891862,,12.5,36.0,8.72,21.0,46.67,,1443.715,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,2.0,0.6,492.0,0.0,Gasolina
,,App2Car,191.001,14.38,65.0,,61.0,1425.0,28.0,0.0023942016996443,1.3838485479354858,10.072406768798828,10.167026145927302,,22.0,36.0,9.27,21.0,46.67,,1478.735,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,2.0,0.63,492.0,0.0,Gasolina
,,App2Car,192.001,14.38,43.0,,40.0,1537.0,28.0,0.2753331959247589,0.7996633648872375,8.793902397155762,8.834477304098005,,22.0,35.0,6.77,18.0,46.67,,1144.875,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,2.0,0.7,492.0,0.0,Gasolina
,,App2Car,193.001,14.38,12.0,,20.0,1537.0,29.0,0.304063618183136,0.2513911724090576,9.488221168518066,9.496420017468802,,7.5,36.0,2.01,15.0,46.67,,622.585,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,1.0,0.6,492.0,0.0,Gasolina
,,App2Car,194.002,14.38,20.0,,20.0,1520.0,29.0,-0.0837970599532127,-0.102950669825077,9.411606788635254,9.41254286213664,,-25.0,36.0,1.99,14.0,46.67,,715.4,,,0,Etanol,,,0.0,0.7333333333333333,84.0,0.0,1.0,0.53,492.0,0.0,Gasolina
,,App2Car,195.001,14.38,20.0,,27.0,770.0,26.0,-0.9217676520347596,-0.0957680642604827,10.103530883789062,10.145943201405638,,-3.5,36.0,1.73,14.0,46.67,,499.1,,,0,Etanol,,,0.0,0.8,84.0,0.0,1.0,0.67,492.0,0.0,Gasolina
,,App2Car,196.001,14.38,21.0,,27.0,803.0,22.0,-0.0502782352268695,-0.1412578970193863,9.44991397857666,9.451103422188671,,-1.0,36.0,1.73,14.0,46.67,,509.9500000000001,,,0,Etanol,,,0.0,0.8333333333333334,84.0,0.0,1.0,0.87,492.0,0.0,Gasolina
,,App2Car,197.001,14.38,20.0,,26.0,821.0,18.0,-0.1556231081485748,0.5841852426528931,10.647014617919922,10.664164816042732,,-1.0,36.0,1.77,14.0,46.67,,462.63,,,0,Etanol,,,0.0,0.8333333333333334,84.0,0.0,1.0,1.0,492.0,0.0,Gasolina
,,App2Car,198.001,14.38,21.0,,26.0,789.0,13.0,-0.2011129409074783,0.6727706789970398,8.865729331970215,8.893493317548264,,-1.0,36.0,1.81,14.0,46.67,,404.965,,,0,Etanol,,,0.0,0.8,84.0,0.0,1.0,0.93,492.0,0.0,Gasolina
,,App2Car,199.002,14.38,29.0,,54.0,1031.0,13.0,-0.1963245421648025,2.315192937850952,10.60391902923584,10.855494481778392,,11.5,36.0,9.45,19.0,46.67,,564.6899999999999,,,0,Etanol,,,0.0,0.6333333333333333,84.0,0.0,1.0,0.67,492.0,0.0,Gasolina
,,App2Car,200.000,14.38,78.0,,79.0,1202.0,15.0,-0.1987187415361404,2.7748796939849854,10.256759643554688,10.62734985026747,,9.5,36.0,10.13,22.0,46.67,,1581.93,,,0,Gasolina,,,0.0,0.7333333333333333,84.0,0.0,2.0,0.8,492.0,0.0,Gasolina
,,App2Car,201.001,14.38,73.0,,75.0,1418.0,18.0,0.4094084799289703,2.1811177730560303,9.77791976928711,10.026594888495014,,15.0,35.0,10.13,22.0,46.67,,1496.88,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,2.0,0.8,492.0,0.0,Gasolina
,,App2Car,202.000,14.38,66.0,,71.0,1617.0,21.0,0.1987187415361404,2.099714994430542,9.674968719482422,9.902187229043768,,15.0,35.0,10.97,22.0,46.67,,1519.56,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,2.0,0.8,492.0,0.0,Gasolina
,,App2Car,203.001,14.38,76.0,,75.0,1867.0,21.0,-0.0861912593245506,2.4396915435791016,9.346963882446287,9.66049986184725,,16.5,35.0,13.33,24.0,46.67,,1948.245,,,0,Gasolina,,,0.0,0.9,84.0,0.0,2.0,0.87,492.0,0.0,Gasolina
,,App2Car,204.003,14.38,72.0,,45.0,1867.0,24.0,-0.1221042871475219,1.6065093278884888,9.320627212524414,9.458851585281543,,20.5,35.0,14.98,24.0,46.67,,2048.16,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,2.0,0.87,492.0,0.0,Gasolina
,,App2Car,205.000,14.38,72.0,,45.0,2110.0,26.0,0.1915361285209655,1.4891934394836426,9.14345645904541,9.265914914739351,,4.0,35.0,3.02,24.0,46.67,,2048.16,,,0,Gasolina,,,0.0,0.9,84.0,0.0,2.0,0.93,492.0,0.0,Gasolina
,,App2Car,206.000,14.38,91.0,,72.0,1976.0,25.0,-0.0933738648891449,2.006340980529785,9.586383819580078,9.794533043749675,,17.5,35.0,13.69,23.0,46.67,,2480.08,,,1,Gasolina,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.87,492.0,0.0,Gasolina
,,App2Car,207.001,14.38,77.0,,80.0,1459.0,28.0,-0.7038952708244324,2.365471363067627,9.548076629638672,9.861880685104348,,11.0,35.0,11.91,24.0,46.67,,1958.84,,,0,Gasolina,,,0.0,0.9666666666666668,84.0,0.0,2.0,0.97,492.0,0.0,Gasolina
,,App2Car,208.000,14.38,77.0,,78.0,1500.0,29.0,-0.332794040441513,1.994369983673096,9.100360870361328,9.32227608880649,,12.0,35.0,12.57,24.0,46.67,,1958.84,,,0,Gasolina,,,0.0,0.9666666666666668,84.0,0.0,2.0,0.93,492.0,0.0,Gasolina
,,App2Car,209.001,14.38,78.0,,79.0,1571.0,30.0,0.0742202550172805,1.759738206863403,9.265560150146484,9.431478786432814,,13.5,35.0,13.69,24.0,46.67,,2086.5,,,0,Gasolina,,,0.0,0.9666666666666668,84.0,0.0,2.0,0.93,492.0,0.0,Gasolina
,,App2Car,210.001,14.38,81.0,,80.0,1666.0,32.0,0.0837970599532127,1.644816517829895,9.454702377319336,9.597074573445324,,16.0,35.0,13.69,24.0,46.67,,2203.905,,,0,Gasolina,,,0.0,0.9333333333333332,84.0,0.0,2.0,0.93,492.0,0.0,Gasolina
,,App2Car,211.000,14.38,63.0,,60.0,1711.0,33.0,-0.0837970599532127,1.015141487121582,9.14585018157959,9.20239695568669,,16.0,35.0,11.04,22.0,46.67,,1836.35,,,0,Gasolina,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.9,492.0,0.0,Gasolina
,,App2Car,212.001,14.38,12.0,,19.0,1649.0,33.0,1.2856862545013428,0.9026140570640564,10.141838073730469,10.262776466180693,,28.0,35.0,2.12,15.0,46.67,,722.475,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,1.0,0.8,492.0,0.0,Gasolina
,,App2Car,213.000,14.38,24.0,,32.0,1649.0,31.0,1.5394717454910278,0.9816226959228516,9.612719535827637,9.784576293677633,,33.0,35.0,3.99,18.0,46.67,,948.475,,,0,Gasolina,,,0.0,0.5333333333333333,84.0,0.0,1.0,0.5,492.0,0.0,Gasolina
,,App2Car,214.002,14.38,24.0,,32.0,1589.0,31.0,2.157175779342652,1.261744260787964,9.976638793945312,10.28487858690945,,28.0,36.0,6.31,19.0,46.67,,948.475,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,1.0,0.6,492.0,0.0,Gasolina
,,App2Car,215.002,14.38,38.0,,40.0,1606.0,31.0,1.8794482946395876,1.015141487121582,9.327810287475586,9.569267625593636,,27.5,36.0,6.26,19.0,46.67,,1203.7050000000002,,,0,Etanol,,,0.0,0.9,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,216.000,14.38,37.0,,40.0,1619.0,31.0,1.1109095811843872,0.6871358752250671,9.442731857299805,9.532652345357675,,27.5,36.0,6.26,19.0,46.67,,1192.04,,,0,Etanol,,,0.0,0.9,84.0,0.0,2.0,0.57,492.0,0.0,Gasolina
,,App2Car,217.001,14.38,36.0,,41.0,1672.0,32.0,2.535459518432617,1.2856862545013428,9.437943458557127,9.856790595398968,,24.0,36.0,6.26,19.0,46.67,,1214.48,,,0,Etanol,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,218.001,14.38,57.0,,57.0,1750.0,34.0,1.4053963422775269,1.4915876388549805,10.338163375854492,10.5393355838559,,24.0,36.0,9.88,21.0,46.67,,1751.75,,,0,Gasolina,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,219.001,14.38,53.0,,55.0,1835.0,35.0,0.150834709405899,1.2761094570159912,9.672574996948242,9.757556739647251,,25.0,36.0,12.35,22.0,46.67,,1775.4,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,2.0,0.63,492.0,0.0,Gasolina
,,App2Car,220.001,14.38,62.0,,61.0,2012.0,39.0,-0.2346317619085312,0.8331822156906128,8.983044624328613,9.024651538476077,,26.0,36.0,2.78,22.0,46.67,,1956.975,,,0,Gasolina,,,0.0,0.9,84.0,0.0,2.0,0.7,492.0,0.0,Gasolina
,,App2Car,221.004,14.38,12.0,,18.0,1722.0,40.0,-0.4572925269603729,1.05105459690094,9.390059471130373,9.459759462705463,,-9.5,36.0,2.78,15.0,46.67,,895.5600000000001,,,0,Gasolina,,,0.0,0.7333333333333333,84.0,0.0,1.0,0.83,492.0,0.0,Gasolina
,,App2Car,222.001,14.38,55.0,,57.0,1654.0,43.0,0.0383072271943092,1.1061211824417114,9.828198432922363,9.890321326974124,,-9.5,36.0,9.82,21.0,46.67,,1815.45,,,0,Gasolina,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.83,492.0,0.0,Gasolina
,,App2Car,223.001,14.38,40.0,,39.0,1734.0,45.0,0.1867477297782898,0.9026140570640564,8.875306129455566,8.923040162530846,,24.5,36.0,7.1,19.0,46.67,,1474.91,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,2.0,0.87,492.0,0.0,Gasolina
,,App2Car,224.001,14.38,32.0,,35.0,1734.0,45.0,1.2042834758758545,0.42377370595932,10.20648193359375,10.286017514320386,,29.0,36.0,6.06,19.0,46.67,,1399.09,,,0,Etanol,,,0.0,0.8666666666666667,84.0,0.0,2.0,0.7,492.0,0.0,Gasolina
,,App2Car,225.001,14.38,29.0,,35.0,1866.0,49.0,-0.6033388376235962,0.9840168952941896,9.93354320526123,10.000379373503836,,30.5,36.0,5.96,19.0,46.67,,1468.74,,,0,Etanol,,,0.0,0.8,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,226.001,14.38,29.0,,33.0,1932.0,50.0,-0.3734954595565796,0.8762778043746948,10.144232749938965,10.188857626529256,,32.5,36.0,4.03,17.0,46.67,,1434.64,,,0,Gasolina,,,0.0,0.7,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,227.001,14.38,20.0,,23.0,1957.0,50.0,-0.304063618183136,0.5793967843055725,10.302249908447266,10.323008693867692,,34.5,36.0,4.03,17.0,46.67,,1271.2,,,0,Gasolina,,,1.0,0.6666666666666666,84.0,0.0,2.0,0.57,492.0,0.0,Gasolina
,,App2Car,228.001,14.38,11.0,,17.0,1934.0,50.0,-0.0933738648891449,0.48602294921875,9.32302188873291,9.336148784354531,,-16.0,36.0,2.3,15.0,46.67,,1054.385,,,0,Gasolina,,,0.0,0.7,84.0,0.0,2.0,0.77,492.0,0.0,Gasolina
,,App2Car,229.002,14.38,12.0,,17.0,1913.0,49.0,-0.6991068720817566,0.5770025849342346,9.660603523254396,9.703037814783984,,-17.0,36.0,2.35,15.0,46.67,,1040.965,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,2.0,0.67,492.0,0.0,Gasolina
,,App2Car,230.001,14.38,12.0,,18.0,1868.0,49.0,-0.2657563984394073,0.5147533416748047,9.50737476348877,9.525007735403683,,-17.5,36.0,2.3,15.0,46.67,,1040.965,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,2.0,0.53,492.0,0.0,Gasolina
,,App2Car,231.001,14.38,12.0,,18.0,1845.0,47.0,-0.1053448766469955,0.3543418645858764,10.04846477508545,10.05526230568686,,-17.5,36.0,2.28,15.0,46.67,,1040.965,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,2.0,0.5,492.0,0.0,Gasolina
,,App2Car,232.001,14.38,15.0,,22.0,1815.0,47.0,-0.6703764796257019,0.5339069962501526,10.216058731079102,10.251942123419235,,4.5,36.0,2.93,16.0,46.67,,1067.95,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,2.0,0.57,492.0,0.0,Gasolina
,,App2Car,233.000,14.38,23.0,,25.0,1825.0,46.0,-0.8044517636299133,0.7972691655158997,10.043676376342772,10.107334758233527,,12.5,36.0,4.35,17.0,46.67,,1216.125,,,0,Gasolina,,,0.0,0.8333333333333334,84.0,0.0,2.0,0.67,492.0,0.0,Gasolina
,,App2Car,234.000,14.38,13.0,,18.0,1781.0,46.0,-0.8092401623725891,0.4165911078453064,9.849745750427246,9.891709111149204,,31.0,36.0,2.53,15.0,46.67,,973.205,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.7,492.0,0.0,Gasolina
,,App2Car,235.001,14.38,12.0,,18.0,1757.0,45.0,-1.115697979927063,0.4022258818149566,9.758766174316406,9.830568899478669,,-20.0,36.0,2.16,15.0,46.67,,928.245,,,0,Gasolina,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.6,492.0,0.0,Gasolina
,,App2Car,236.001,14.38,12.0,,18.0,1730.0,45.0,-1.6687586307525637,0.1005564704537391,9.277531623840332,9.426953909021655,,-20.0,36.0,2.23,15.0,46.67,,928.245,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.63,492.0,0.0,Gasolina
,,App2Car,237.001,14.38,12.0,,18.0,1717.0,44.0,-1.5538369417190552,0.5482721924781799,9.57441234588623,9.71516255178236,,-20.5,36.0,2.19,15.0,46.67,,928.245,,,0,Etanol,,,0.0,0.7666666666666667,84.0,0.0,1.0,0.67,492.0,0.0,Gasolina
,,App2Car,238.000,14.38,12.0,,18.0,1665.0,43.0,-0.3782838582992553,0.3830722570419311,8.877699851989746,8.894009090032668,,-22.0,36.0,2.14,15.0,46.67,,928.245,,,0,Etanol,,,0.0,0.7333333333333333,84.0,0.0,1.0,0.67,492.0,0.0,Gasolina
,,App2Car,239.001,14.38,13.0,,18.0,1625.0,42.0,-0.5554547905921936,0.2920926213264465,9.174580574035645,9.19601961901438,,-22.5,36.0,2.09,15.0,46.67,,886.1999999999999,,,0,Etanol,,,0.0,0.7,84.0,0.0,1.0,0.73,492.0,0.0,Gasolina
,,App2Car,240.002,14.4,12.0,,18.0,1575.0,40.0,-0.1388636976480484,0.4716577231884002,10.345345497131348,10.35702262184377,,-23.5,36.0,2.09,15.0,48.63,,843.75,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.77,552.0,0.0,Gasolina
,,App2Car,241.001,14.4,13.0,,18.0,1528.0,39.0,0.1053448766469955,0.5913678407669067,7.742848396301269,7.766113233415685,,-24.5,36.0,2.03,15.0,48.63,,814.875,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.8,552.0,0.0,Gasolina
,,App2Car,242.001,14.4,12.0,,18.0,1500.0,38.0,2.4468741416931152,0.9672574996948242,8.949525833129883,9.328279196821963,,17.0,36.0,1.93,15.0,48.63,,750.0,,,0,Gasolina,,,0.0,0.9333333333333332,83.0,0.0,1.0,0.63,552.0,0.0,Gasolina
,,App2Car,243.000,14.4,13.0,,19.0,1434.0,37.0,0.9265560507774352,0.7254431247711182,8.662221908569336,8.741788274478429,,-5.5,36.0,1.99,15.0,48.63,,739.2500000000001,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,0.67,552.0,0.0,Gasolina
,,App2Car,244.001,14.4,20.0,,23.0,1443.0,36.0,2.1332337856292725,-0.1436520963907241,9.24640655517578,9.490382315404648,,11.5,36.0,6.62,20.0,48.63,,964.04,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,1.0,0.5,552.0,0.0,Gasolina
,,App2Car,245.001,14.4,55.0,,57.0,1456.0,36.0,-0.2681505978107452,1.434126853942871,9.502586364746094,9.613936352803918,,21.5,36.0,8.25,20.0,48.63,,1560.195,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.57,552.0,0.0,Gasolina
,,App2Car,246.000,14.4,53.0,,56.0,1486.0,38.0,-1.1779472827911377,1.1516109704971311,9.351752281188965,9.495737904824846,,22.0,36.0,8.3,20.0,48.63,,1572.48,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.87,552.0,0.0,Gasolina
,,App2Car,247.001,14.4,54.0,,55.0,1521.0,39.0,-0.7876923680305481,1.3838485479354858,9.667786598205566,9.79804030297487,,22.5,36.0,8.42,20.0,48.63,,1603.56,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.83,552.0,0.0,Gasolina
,,App2Car,248.001,14.4,53.0,,53.0,1547.0,40.0,-0.4453215301036834,0.5267243981361389,8.762778282165527,8.789882426924583,,23.0,36.0,8.9,20.0,48.63,,1649.355,,,0,Gasolina,,,0.0,1.0,83.0,0.0,2.0,0.6,552.0,0.0,Gasolina
,,App2Car,249.004,14.4,53.0,,54.0,1600.0,41.0,1.2976573705673218,1.6160861253738403,9.081207275390623,9.31471817043442,,23.5,35.0,8.78,20.0,48.63,,1649.355,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,250.001,14.4,56.0,,58.0,1642.0,42.0,-0.3567360639572143,1.2066776752471924,8.664615631103516,8.75550659105634,,22.5,35.0,9.63,20.0,48.63,,1784.5800000000002,,,0,Gasolina,,,0.0,0.9666666666666668,83.0,0.0,2.0,0.73,552.0,0.0,Gasolina
,,App2Car,251.000,14.4,56.0,,50.0,1660.0,43.0,1.0223240852355957,0.5195417404174805,9.560047149658203,9.628580978471168,,24.0,35.0,8.96,20.0,48.63,,1784.5800000000002,,,0,Gasolina,,,0.0,0.9,83.0,0.0,2.0,0.67,552.0,0.0,Gasolina
,,App2Car,252.001,14.4,52.0,,50.0,1702.0,44.0,-1.9632453918457031,1.800439715385437,10.101137161254885,10.446477281257302,,26.0,35.0,8.3,20.0,48.63,,1738.5,,,0,Gasolina,,,0.0,0.8666666666666667,83.0,0.0,2.0,0.5,552.0,0.0,Gasolina
,,App2Car,253.001,14.4,45.0,,45.0,1737.0,45.0,0.2849099934101105,0.7326257228851318,7.843404769897461,7.882697034557915,,27.0,35.0,8.3,20.0,48.63,,1647.39,,,0,Etanol,,,0.0,0.8666666666666667,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,254.000,14.4,39.0,,41.0,1773.0,46.0,-0.0095768067985773,0.6823474764823914,10.431536674499512,10.453834090194787,,27.0,35.0,6.77,19.0,48.63,,1527.54,,,0,Etanol,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,255.001,14.4,42.0,,43.0,1803.0,46.0,-1.644816517829895,1.09654438495636,9.96706199645996,10.161208383198415,,28.0,35.0,7.66,20.0,48.63,,1660.12,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,256.002,14.4,41.0,,43.0,1803.0,46.0,0.0861912593245506,0.9648633003234864,9.895236015319824,9.94253920889315,,27.5,35.0,7.44,20.0,48.63,,1654.305,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.6,552.0,0.0,Gasolina
,,App2Car,257.001,14.4,41.0,,44.0,1827.0,47.0,-0.2274491637945175,1.0103530883789062,10.685321807861328,10.735392336699414,,28.0,35.0,8.19,20.0,48.63,,1654.305,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,258.000,14.4,41.0,,43.0,1860.0,48.0,0.3208230137825012,0.8212111592292786,10.062829971313477,10.101379222946736,,28.0,35.0,9.76,21.0,48.63,,1762.2,,,0,Gasolina,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.5,552.0,0.0,Gasolina
,,App2Car,259.001,14.4,49.0,,50.0,1912.0,49.0,-0.3232172429561615,0.7613561153411865,10.48660373687744,10.51917251758918,,27.0,35.0,4.07,21.0,48.63,,1920.6,,,0,Etanol,,,0.0,0.8333333333333334,83.0,0.0,2.0,0.53,552.0,0.0,Gasolina
,,App2Car,260.001,14.4,20.0,,19.0,1767.0,50.0,-0.0981622710824012,0.9624691009521484,9.742006301879885,9.789926934743642,,-25.0,35.0,4.07,15.0,48.63,,1177.14,,,0,Gasolina,,,0.0,0.6,83.0,0.0,2.0,0.87,552.0,0.0,Gasolina
,,App2Car,261.006,14.4,20.0,,27.0,772.0,49.0,0.3974374830722809,1.0199298858642578,9.394847869873049,9.458402614770003,,-4.5,35.0,1.97,14.0,48.63,,1108.45,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.6,552.0,0.0,Gasolina
,,App2Car,262.000,14.4,20.0,,25.0,867.0,49.0,0.4764461517333984,-0.0574608407914638,10.247182846069336,10.258414056982868,,-4.5,35.0,1.79,14.0,48.63,,1108.45,,,0,Gasolina,,,0.0,0.7333333333333333,83.0,0.0,2.0,0.5,552.0,0.0,Gasolina
,,App2Car,263.001,14.4,19.0,,24.0,867.0,48.0,0.2705447971820831,0.1891419291496276,9.459490776062012,9.465248802807404,,-1.0,36.0,1.81,14.0,48.63,,759.4449999999999,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,0.73,552.0,0.0,Gasolina
,,App2Car,264.002,14.4,19.0,,24.0,867.0,46.0,-0.2896983921527862,0.3136404156684875,10.441113471984863,10.449839520472093,,-1.0,36.0,1.79,14.0,48.63,,759.4449999999999,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,265.001,14.4,19.0,,24.0,865.0,45.0,-0.3136404156684875,-0.1125274822115898,10.170568466186523,10.176025534066888,,-1.0,,1.79,14.0,48.63,,759.4449999999999,,,0,Etanol,,,0.0,0.7,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,266.000,14.4,20.0,,25.0,799.0,42.0,0.5410895943641663,0.1723825186491012,9.157821655273438,9.175412315076642,,-1.0,36.0,1.71,14.0,48.63,,736.125,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,267.001,14.4,21.0,,26.0,723.0,39.0,-0.3375824391841888,-0.2777273952960968,9.188945770263672,9.199337953254576,,0.0,36.0,1.71,14.0,48.63,,692.685,,,0,Etanol,,,0.0,0.7333333333333333,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,268.001,14.4,22.0,,27.0,771.0,35.0,-0.8690952062606812,0.2777273952960968,9.11233139038086,9.15789508302883,,0.0,36.0,1.81,14.0,48.63,,647.515,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,269.001,14.4,21.0,,26.0,743.0,35.0,0.1723825186491012,-0.2442085742950439,10.113107681274414,10.117524427128732,,-1.0,36.0,1.69,14.0,48.63,,607.88,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,270.000,14.4,20.0,,27.0,743.0,31.0,0.1675941199064254,-0.5578489899635315,10.673351287841797,10.689233414904209,,-1.0,36.0,1.71,14.0,48.63,,546.4649999999999,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,271.001,14.4,20.0,,27.0,778.0,27.0,-0.363918662071228,-0.0981622710824012,9.995792388916016,10.002896485837445,,-1.0,36.0,1.71,14.0,48.63,,546.4649999999999,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,272.001,14.4,20.0,,26.0,778.0,23.0,-0.241814374923706,-0.3303998410701751,9.979032516479492,9.987428508472735,,-1.0,36.0,1.73,14.0,48.63,,546.4649999999999,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,273.001,14.4,20.0,,26.0,805.0,19.0,0.545877993106842,-0.5530605912208557,9.59596061706543,9.627373419847734,,-1.0,36.0,1.73,14.0,48.63,,546.4649999999999,,,0,Etanol,,,0.0,0.8,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
,,App2Car,274.001,14.4,21.0,,26.0,789.0,16.0,-0.8140285611152649,1.091755986213684,9.871294021606444,9.964788973819164,,-1.0,36.0,1.79,14.0,48.63,,441.0,,,0,Etanol,,,0.0,0.7666666666666667,83.0,0.0,1.0,1.0,552.0,0.0,Gasolina
